Linux 6.5.0-44-generic (npc2408016) 	06/17/2025 	_x86_64_	(22 CPU)

10:28:39 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:09 AM  1000     19603    4.00    2.00    0.00    0.00    6.00    12  talker
10:29:09 AM  1000     19605    4.00    2.00    0.00    0.00    6.00     6  talker
10:29:09 AM  1000     19607    4.00    4.00    0.00    0.00    8.00    18  talker
10:29:09 AM  1000     19609    4.00    3.00    0.00    0.00    7.00     2  talker
10:29:09 AM  1000     19611    1.00    4.00    0.00    0.00    5.00    10  talker
10:29:09 AM  1000     19613    6.00    0.00    0.00    0.00    6.00    14  talker

10:29:09 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:10 AM  1000     19597    3.00    3.00    0.00    0.00    6.00     5  talker
10:29:10 AM  1000     19599    3.00    4.00    0.00    1.00    7.00    17  talker
10:29:10 AM  1000     19601    2.00    5.00    0.00    0.00    7.00    11  talker
10:29:10 AM  1000     19603    2.00    3.00    0.00    0.00    5.00    14  talker
10:29:10 AM  1000     19605    5.00    2.00    0.00    0.00    7.00     6  talker
10:29:10 AM  1000     19607    1.00    5.00    0.00    0.00    6.00     8  talker
10:29:10 AM  1000     19609    3.00    2.00    0.00    0.00    5.00     5  talker
10:29:10 AM  1000     19611    0.00    6.00    0.00    0.00    6.00    10  talker
10:29:10 AM  1000     19613    6.00    0.00    0.00    0.00    6.00     6  talker

10:29:10 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:11 AM  1000     19597    3.00    3.00    0.00    0.00    6.00     5  talker
10:29:11 AM  1000     19599    0.00    7.00    0.00    0.00    7.00    16  talker
10:29:11 AM  1000     19601    0.00    6.00    0.00    0.00    6.00     6  talker
10:29:11 AM  1000     19603    3.00    2.00    0.00    0.00    5.00    13  talker
10:29:11 AM  1000     19605    3.00    2.00    0.00    0.00    5.00    15  talker
10:29:11 AM  1000     19607    0.00    7.00    0.00    0.00    7.00     3  talker
10:29:11 AM  1000     19609    4.00    3.00    0.00    0.00    7.00    18  talker
10:29:11 AM  1000     19611    4.00    1.00    0.00    0.00    5.00     4  talker
10:29:11 AM  1000     19613    6.00    0.00    0.00    0.00    6.00     5  talker

10:29:11 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:12 AM  1000     19597    2.00    4.00    0.00    0.00    6.00     5  talker
10:29:12 AM  1000     19599    5.00    2.00    0.00    0.00    7.00    15  talker
10:29:12 AM  1000     19601    0.00    6.00    0.00    0.00    6.00    14  talker
10:29:12 AM  1000     19603    0.00    5.00    0.00    0.00    5.00    17  talker
10:29:12 AM  1000     19605    4.00    2.00    0.00    0.00    6.00     9  talker
10:29:12 AM  1000     19607    0.00    7.00    0.00    0.00    7.00    15  talker
10:29:12 AM  1000     19609    4.00    2.00    0.00    0.00    6.00    11  talker
10:29:12 AM  1000     19611    2.00    4.00    0.00    0.00    6.00     3  talker
10:29:12 AM  1000     19613    6.00    0.00    0.00    0.00    6.00    10  talker

10:29:12 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:29:13 AM  1000     19597    6.00    0.00    0.00    0.00    6.00     5  talker
10:29:13 AM  1000     19599    3.00    3.00    0.00    0.00    6.00     1  talker
10:29:13 AM  1000     19601    1.00    5.00    0.00    0.00    6.00     3  talker
10:29:13 AM  1000     19603    1.00    4.00    0.00    0.00    5.00     2  talker
10:29:13 AM  1000     19605    4.00    2.00    0.00    0.00    6.00     8  talker
10:29:13 AM  1000     19607    3.00    4.00    0.00    0.00    7.00     1  talker
10:29:13 AM  1000     19609    3.00    2.00    0.00    0.00    5.00    12  talker
